user_id,device_type,traffic_source,location,cart_value,discount_pct,page_load_seconds,is_purchase
153,mobile,organic_search,IN,67.93,3.3760681877700307,3.16,0
154,mobile,paid_social,SG,32.86,9.741198462154555,5.0,0
155,mobile,paid_social,IN,60.7,17.872151573319485,2.45,0
156,mobile,email,AE,66.51,16.473274234178433,4.12,0
157,desktop,paid_social,US,51.7,22.05253231711083,1.74,0
158,mobile,email,UK,91.8,11.421732332315477,2.68,0
159,tablet,paid_social,US,63.37,7.807182435314649,1.29,1
160,mobile,organic_search,UK,52.06,4.3586727464456985,2.1,0
161,desktop,paid_social,US,81.83,9.922367391378472,1.2,0
162,desktop,organic_search,US,60.94,9.28380280433874,1.02,1
163,desktop,paid_social,US,82.56,12.71523051387755,3.15,0
164,desktop,direct,SG,102.16,13.048474631194392,3.01,1
165,desktop,organic_search,IN,85.64,27.48546789049252,0.85,0
166,desktop,organic_search,AE,98.51,11.154526706609088,4.05,0
167,desktop,organic_search,UK,77.92,9.897772663975221,3.11,0
168,mobile,paid_social,UK,85.06,0.0,3.51,0
169,desktop,paid_social,US,64.87,17.637296612527983,3.39,0
170,mobile,organic_search,SG,90.04,10.771729554947594,5.43,0
171,mobile,paid_social,UK,80.64,5.807917384091022,2.7,0
172,desktop,direct,IN,60.48,8.316397318971616,1.15,0
173,mobile,paid_social,IN,79.96,9.151626987137186,3.76,0
174,desktop,direct,IN,50.02,12.461272094077309,2.29,0
175,desktop,organic_search,UK,28.49,11.420956700728166,4.89,0
176,mobile,organic_search,UK,72.74,3.9238968916710295,2.94,0
177,desktop,organic_search,IN,97.55,10.585623954972641,1.77,0
178,mobile,email,AE,64.67,15.48774432392108,1.29,0
179,desktop,direct,IN,48.76,14.027368069682192,1.95,0
180,mobile,paid_social,IN,62.62,6.061774638711347,2.18,0
181,mobile,direct,AE,59.45,6.219504938465984,1.64,0
182,desktop,organic_search,US,65.97,10.432105851502314,1.38,0
183,tablet,paid_social,US,91.18,10.572634230926417,0.8,0
184,mobile,paid_social,UK,80.48,8.19541249091959,0.8,1
185,desktop,email,IN,66.81,10.554124229526748,0.8,0
186,mobile,direct,SG,35.52,11.642823071941118,2.79,0
187,mobile,email,UK,32.85,14.61541724822277,4.14,0
188,mobile,paid_social,US,70.47,14.48363230686073,2.86,0
189,desktop,paid_social,US,56.99,6.476075423417327,2.81,0
190,mobile,paid_social,IN,79.63,8.203972553489667,3.54,0
191,desktop,email,IN,80.8,10.94339706061716,2.57,1
192,desktop,organic_search,AE,38.43,14.378972734093178,4.79,0
193,desktop,organic_search,IN,53.73,11.197810107469087,1.08,1
194,mobile,organic_search,IN,53.49,6.672565566157317,3.98,1
195,tablet,organic_search,SG,83.71,5.317399272133293,3.36,0
196,mobile,direct,AE,68.65,1.202884105182747,1.6,0
197,mobile,paid_social,US,54.66,15.197351205151172,3.61,0
198,desktop,paid_social,UK,74.33,3.028393561719474,2.05,0
199,tablet,organic_search,AE,67.41,0.0,1.97,0
200,desktop,paid_social,SG,79.31,3.852826522521962,3.8,0
201,desktop,email,US,79.77,9.468316328480997,2.33,0
202,desktop,direct,IN,84.77,11.023750471238756,2.18,0
203,desktop,paid_social,IN,85.91,11.389962665419105,3.86,0
204,mobile,direct,UK,65.96,6.004733733277382,3.28,0
205,desktop,email,IN,87.51,2.4127480483125154,4.75,0
206,desktop,organic_search,UK,75.29,5.260081876794382,2.94,0
207,mobile,organic_search,UK,65.13,13.956905285511375,2.36,0
208,mobile,organic_search,AE,59.73,1.725104491908473,1.71,0
209,tablet,paid_social,IN,76.08,13.49864881394646,2.26,0
210,mobile,direct,UK,94.29,9.805977287828707,3.38,0
211,desktop,organic_search,IN,31.88,4.509252043122993,3.25,1
212,mobile,email,UK,78.9,13.776424036613202,2.95,0
213,mobile,email,IN,80.13,0.0,2.01,0
214,mobile,direct,AE,59.04,11.268318850289605,3.23,0
215,mobile,organic_search,IN,77.15,11.290588814914216,3.65,0
216,mobile,paid_social,IN,83.45,16.41077240346579,2.91,0
217,mobile,email,SG,100.18,9.43020813644397,2.43,0
218,mobile,direct,IN,67.71,10.764174853938913,2.73,0
219,mobile,organic_search,UK,60.12,6.8707681312817,1.76,0
220,mobile,paid_social,UK,60.23,6.302949494952857,1.86,0
221,desktop,email,IN,117.42,11.406586698892585,0.8,0
222,desktop,paid_social,IN,75.74,11.038042837913355,0.8,0
223,desktop,paid_social,SG,96.62,8.233913658836501,2.3,0
224,desktop,paid_social,AE,75.23,9.411558588804954,2.09,1
225,mobile,direct,SG,86.59,23.11518259850575,3.11,0
226,desktop,paid_social,SG,73.2,4.58496096134025,2.46,0
227,mobile,paid_social,IN,60.11,9.671773378904373,4.08,0
228,mobile,paid_social,US,79.93,16.50751834878307,3.41,0
229,desktop,paid_social,IN,38.07,7.267112506871096,3.26,0
230,desktop,organic_search,UK,75.27,16.629642933746354,3.1,1
231,mobile,paid_social,US,66.47,16.989666671128766,3.82,0
232,mobile,organic_search,IN,19.75,7.3918031576611956,3.21,0
233,mobile,paid_social,US,80.58,18.212707791421376,2.86,0
234,mobile,organic_search,US,97.81,10.070298506316192,0.8,0
235,desktop,direct,SG,76.69,26.60461535219356,3.72,1
236,mobile,paid_social,IN,71.47,5.849381541986121,4.45,0
237,mobile,direct,SG,31.27,10.900486782070145,3.16,0
238,desktop,email,AE,97.39,7.673272266704257,1.83,0
239,desktop,direct,IN,73.27,8.35777602509339,3.67,0
240,mobile,email,US,35.78,14.235818480192897,0.97,0
241,mobile,paid_social,IN,86.77,7.323583729246997,3.88,0
242,mobile,direct,US,64.29,4.593795824470288,4.53,0
243,mobile,direct,US,37.78,8.31559959489573,4.5,0
244,desktop,paid_social,UK,54.63,10.61483420261894,2.53,1
245,tablet,paid_social,IN,76.4,13.427044397746283,1.73,0
246,mobile,paid_social,IN,90.38,14.914625013472829,2.21,0
247,tablet,email,US,36.67,2.4435215997631996,1.36,1
248,desktop,organic_search,US,65.78,7.400604060261873,3.16,0
249,mobile,direct,AE,69.4,20.89916197684063,1.83,0
250,mobile,paid_social,IN,79.6,9.986498532975055,3.7,0
251,desktop,paid_social,US,64.04,17.39125080573582,3.41,0
252,desktop,paid_social,IN,82.18,15.43155640896373,2.46,0
253,desktop,direct,UK,103.72,13.331440445676545,0.92,0
254,desktop,email,IN,112.86,14.094355058876756,2.72,0
255,desktop,organic_search,US,77.91,8.950191779714931,3.95,0
256,desktop,paid_social,UK,90.75,9.726651239472755,2.26,0
257,mobile,organic_search,AE,66.33,0.0,3.23,0
258,mobile,organic_search,UK,75.92,17.96893972537478,4.65,0
259,tablet,paid_social,US,104.47,11.09748838077223,2.72,1
260,mobile,organic_search,SG,73.26,12.038851446942584,3.31,0
261,desktop,email,SG,118.17,12.818949539229799,3.58,0
262,mobile,email,IN,73.24,11.22824011612318,4.1,0
263,mobile,organic_search,US,61.42,9.954596220213096,3.82,1
264,desktop,email,UK,104.32,5.099240924378464,2.75,0
265,tablet,paid_social,UK,88.75,17.244550169867203,2.44,0
266,mobile,email,AE,55.86,18.682352176186612,2.63,0
267,desktop,direct,UK,58.46,9.875761815362598,2.16,0
268,mobile,email,IN,66.55,10.712779239417412,2.36,0
269,desktop,organic_search,US,82.31,19.394677187219525,3.36,0
270,mobile,paid_social,SG,100.74,0.0,1.39,0
271,mobile,direct,AE,57.76,15.143262121339674,1.58,0
272,tablet,paid_social,AE,81.05,9.319876012961158,2.74,0
273,desktop,direct,IN,53.28,11.0542027369891,4.22,1
274,mobile,paid_social,UK,49.71,2.9823399851270356,1.37,0
275,mobile,paid_social,AE,70.3,24.74946163441936,4.33,0
276,desktop,direct,IN,95.92,7.180808504682563,2.62,0
277,mobile,organic_search,IN,87.78,11.989250170802155,3.63,1
278,mobile,paid_social,IN,38.57,20.515885327305632,3.71,0
279,mobile,direct,AE,65.72,12.792980644997678,1.69,0
280,desktop,organic_search,SG,104.59,9.34878020388906,1.94,0
281,mobile,paid_social,US,92.49,4.1085409242951805,1.86,1
282,desktop,organic_search,IN,75.14,6.7884666002165295,1.19,1
283,desktop,organic_search,UK,113.49,0.01386164001879564,5.54,0
284,desktop,direct,US,79.61,17.17803691222148,2.88,0
285,mobile,email,IN,63.65,6.275071685916468,3.66,0
286,desktop,organic_search,UK,106.51,9.63389589382955,2.94,0
287,desktop,direct,AE,49.85,13.060832293680647,4.48,0
288,mobile,paid_social,IN,48.56,6.7768372359194915,1.89,0
289,desktop,direct,UK,77.83,7.616834140497557,2.43,0
290,desktop,organic_search,IN,61.74,6.0265310840524435,1.47,0
291,desktop,paid_social,IN,95.42,6.777418062603322,2.35,0
292,tablet,paid_social,SG,112.76,9.993281668012658,0.8,0
293,desktop,organic_search,AE,49.54,6.133265410703702,2.06,0
294,mobile,paid_social,AE,98.56,16.3383135161853,1.97,0
295,desktop,direct,IN,69.13,9.207392723121249,3.05,0
296,mobile,email,IN,32.44,3.8912943308878862,3.38,0
297,desktop,email,AE,60.27,10.169960470497646,1.04,0
298,tablet,direct,AE,74.39,6.4958240006679535,2.93,0
299,mobile,email,US,120.99,9.461615380530288,4.5,0
300,mobile,direct,US,87.81,19.764408036788115,2.74,1
301,mobile,organic_search,SG,88.75,21.796764828253544,1.1,0
302,desktop,direct,AE,66.58,10.711985018343976,3.89,1
303,tablet,email,UK,50.49,19.007415182963264,3.24,0
304,mobile,organic_search,IN,47.83,4.954305167977251,3.1,0
305,mobile,paid_social,AE,77.78,9.424698384604175,1.88,0
306,mobile,direct,IN,92.78,18.541356833590196,3.9,1
307,desktop,direct,UK,61.56,8.105263083069966,4.1,0
308,mobile,email,IN,58.09,15.154276349066414,3.03,0
309,mobile,organic_search,IN,52.82,11.376762186750579,2.23,1
310,tablet,organic_search,SG,93.75,5.295146239177547,4.81,0
311,tablet,direct,SG,96.05,9.575706449653225,2.85,0
312,desktop,paid_social,IN,90.59,11.723744566218183,3.62,0
313,desktop,paid_social,AE,79.85,13.339699994065326,2.75,1
314,tablet,paid_social,IN,96.31,13.224603125364023,4.97,0
315,desktop,organic_search,IN,72.72,20.660319082705726,3.06,0
316,mobile,organic_search,AE,61.04,9.690592963142718,3.4,1
317,desktop,email,US,94.53,10.235878396145777,3.65,1
318,desktop,paid_social,IN,47.64,4.113403795190712,2.0,0
319,desktop,organic_search,SG,48.96,8.761325449536763,3.93,0
320,mobile,paid_social,US,84.59,11.922697083076226,3.92,0
321,mobile,paid_social,IN,99.17,23.40455848478639,3.9,0
322,mobile,paid_social,IN,56.71,9.623519896187949,3.48,0
323,desktop,direct,IN,65.31,13.274762559099717,4.01,0
324,desktop,direct,IN,81.74,4.937140128851661,1.32,0
325,mobile,organic_search,UK,57.47,7.9754214753629515,2.92,0
326,mobile,organic_search,IN,58.63,16.48870281777119,2.44,0
327,desktop,organic_search,IN,90.37,6.656976837681403,4.23,1
328,mobile,paid_social,IN,80.55,7.0315094168457275,3.41,0
329,desktop,email,IN,116.24,15.636522530789087,3.87,0
330,tablet,paid_social,IN,87.95,8.954952626672808,2.95,0
331,tablet,organic_search,SG,90.48,0.3624590902277056,2.46,0
332,desktop,email,US,76.28,5.956889870916636,2.51,0
333,mobile,organic_search,AE,53.42,0.2317467162927329,2.42,0
334,desktop,direct,US,83.41,14.954025719821956,1.91,0
335,desktop,organic_search,US,56.43,12.91413375514309,1.39,0
336,mobile,direct,IN,63.32,9.950320696422478,2.13,0
337,tablet,direct,UK,112.57,5.986543959979484,2.72,0
338,mobile,direct,AE,59.09,3.717449675401273,3.44,0
339,mobile,email,UK,91.5,5.721717509852117,3.96,0
340,mobile,direct,SG,108.42,12.960591929102172,2.76,0
341,mobile,organic_search,SG,76.31,10.690788205046857,3.84,0
342,mobile,organic_search,AE,55.43,26.886684719596968,3.21,0
343,desktop,email,SG,103.07,7.954620523329896,2.92,0
344,desktop,paid_social,SG,114.65,10.279079021288448,2.87,0
345,desktop,organic_search,SG,113.82,14.327352236798752,4.41,0
346,desktop,email,US,116.28,18.174749464001277,0.8,1
347,desktop,paid_social,IN,32.25,8.663066945456732,4.05,0
348,tablet,organic_search,UK,92.49,16.488248763622877,3.61,0
349,mobile,organic_search,IN,74.16,16.020857745265985,3.99,0
350,mobile,direct,UK,83.95,13.27527302643487,1.66,0
351,desktop,organic_search,UK,82.14,8.173133153520839,3.29,0
352,desktop,paid_social,IN,106.36,12.308339887511405,1.34,1
353,mobile,direct,IN,93.75,7.9904077763583565,3.75,0
354,mobile,paid_social,UK,69.67,6.105641481752324,4.57,0
355,mobile,paid_social,US,40.92,15.561135481459246,2.52,0
356,desktop,email,IN,49.88,8.980753098521564,4.32,0
357,mobile,organic_search,IN,73.55,6.34979502457589,0.8,1
358,mobile,organic_search,US,54.53,11.21924160036343,1.92,1
359,desktop,paid_social,IN,66.45,6.573184513841576,0.85,0
360,desktop,organic_search,IN,104.36,14.719100507990984,2.76,1
361,desktop,organic_search,US,81.96,8.406757152224582,3.16,1
362,mobile,direct,UK,99.54,13.784800984876119,3.6,0
363,tablet,paid_social,AE,69.73,18.018276747260945,3.06,0
364,tablet,organic_search,SG,69.52,1.136153474096007,4.37,0
365,desktop,email,IN,92.06,14.314558276530022,3.49,0
366,mobile,paid_social,IN,83.05,7.423164124632994,3.15,0
367,mobile,direct,US,86.34,0.0,1.3,0
368,desktop,direct,US,66.03,3.6989672819157384,3.09,0
369,mobile,paid_social,SG,36.22,2.0662816245988944,4.21,0
370,desktop,paid_social,UK,59.38,13.134161283006812,2.54,0
371,mobile,direct,AE,57.79,14.614885011800846,3.29,1
372,mobile,email,SG,79.57,13.79425715539479,3.11,0
373,desktop,direct,SG,76.42,7.3227684139164255,2.26,0
374,mobile,organic_search,IN,40.83,13.790828195271573,5.88,0
375,mobile,organic_search,US,71.44,14.546660565617124,2.55,0
376,tablet,paid_social,SG,39.27,7.335271273806908,3.64,0
377,mobile,paid_social,AE,93.55,14.502541326421461,2.32,0
378,desktop,direct,IN,82.5,0.0,1.76,0
379,tablet,paid_social,IN,67.5,14.333210253798745,1.18,0
380,desktop,email,SG,81.02,15.89749723877057,0.8,1
381,desktop,organic_search,IN,60.36,9.623159661136267,3.0,1
382,mobile,email,IN,79.71,3.2486589377209905,1.74,0
383,desktop,paid_social,US,72.24,8.087961456539174,2.61,0
384,mobile,organic_search,US,129.79,15.19819740991024,1.91,0
385,mobile,organic_search,UK,66.84,12.368867626876545,1.46,0
386,desktop,direct,UK,108.28,11.890258216697024,3.42,0
387,mobile,organic_search,IN,81.39,2.1890634866734135,3.13,1
388,desktop,organic_search,IN,69.76,5.644850675877165,1.46,0
389,mobile,organic_search,IN,110.82,6.181023700910476,3.15,0
390,desktop,paid_social,IN,54.19,1.0200371396627173,4.29,1
391,desktop,paid_social,IN,68.68,3.3902690225544285,3.53,0
392,desktop,direct,IN,82.03,16.595103962711864,3.24,0
393,tablet,paid_social,IN,58.24,14.218152754272467,4.16,0
394,mobile,paid_social,SG,122.68,9.602844203867432,2.35,0
395,desktop,paid_social,SG,101.81,13.10194283296685,2.3,0
396,tablet,direct,IN,79.69,20.2047565505699,2.06,0
397,mobile,paid_social,IN,47.64,5.16449332829385,2.12,0
398,mobile,paid_social,US,68.9,5.858022524933345,3.46,0
399,desktop,direct,SG,119.78,18.57872471482251,2.46,0
400,desktop,email,IN,78.42,9.321757774771694,4.46,0
401,mobile,paid_social,SG,57.25,4.211569341931947,2.09,0
402,mobile,paid_social,UK,86.9,5.652557030872552,2.98,0
403,mobile,paid_social,US,46.13,4.224217149484293,2.64,0
404,mobile,organic_search,IN,86.44,12.254381785674141,3.75,0
405,desktop,email,IN,73.5,9.436007354627291,0.8,0
406,mobile,paid_social,UK,22.76,7.114500002955156,2.36,0
407,mobile,email,AE,95.52,9.88145284098489,1.9,0
408,tablet,email,IN,39.71,13.302070608429329,3.7,1
409,mobile,organic_search,IN,26.63,17.658825296685574,4.42,0
410,desktop,organic_search,US,60.87,5.5985419389937565,2.09,1
411,mobile,organic_search,IN,95.34,5.400877318126778,3.18,0
412,tablet,organic_search,SG,70.78,11.710743048053635,2.38,0
413,mobile,direct,IN,67.08,18.72710824575422,3.21,0
414,desktop,organic_search,US,96.05,12.73607309265477,1.34,0
415,desktop,email,UK,54.51,9.435273612593088,3.35,0
416,mobile,direct,UK,53.58,6.934737470025114,3.25,0
417,mobile,email,IN,74.42,12.306003755880447,3.24,0
418,desktop,email,AE,80.67,0.16366056721258637,0.8,1
419,mobile,direct,UK,68.13,10.205066294347446,3.13,0
420,mobile,organic_search,AE,109.38,7.681325426641498,4.59,0
421,mobile,direct,IN,61.63,15.429511112163306,4.08,0
422,desktop,paid_social,SG,75.62,4.908850147884152,1.65,0
423,mobile,paid_social,SG,66.33,12.894317423994714,0.8,0
424,mobile,direct,IN,97.38,7.199264871738881,3.75,0
425,desktop,paid_social,IN,111.88,12.362349995886385,2.37,0
426,desktop,organic_search,US,65.73,7.537955611290323,4.66,0
427,mobile,organic_search,SG,76.5,12.706523702222933,2.51,1
428,desktop,organic_search,US,75.2,10.001620624529078,3.09,0
429,mobile,organic_search,SG,82.41,11.475683856377024,2.77,0
430,desktop,organic_search,AE,77.33,4.40064669586399,2.31,1
431,mobile,paid_social,US,95.43,13.46399645070808,1.86,0
432,desktop,email,UK,63.79,12.150757458200609,1.82,1
433,mobile,paid_social,IN,91.88,7.824334297378497,2.31,0
434,desktop,organic_search,AE,94.37,12.689858234538274,2.6,0
435,desktop,paid_social,AE,30.95,0.9174302401601473,2.65,0
436,mobile,organic_search,SG,87.22,0.2260146096382023,4.56,1
437,mobile,email,SG,49.67,9.709096597176064,2.29,0
438,mobile,paid_social,US,41.05,18.570029837583476,2.65,0
439,desktop,direct,IN,102.16,16.93804778139414,3.64,0
440,mobile,organic_search,US,47.19,8.867534721932635,1.16,0
441,desktop,direct,UK,91.36,1.6140167143289297,1.74,0
442,mobile,organic_search,IN,75.13,5.388143170231202,2.53,0
443,mobile,email,IN,79.24,12.290143206877682,2.74,0
444,mobile,paid_social,IN,80.96,5.498685578547205,4.76,0
445,desktop,direct,SG,82.79,11.294192283315713,2.75,0
446,tablet,direct,UK,83.55,8.078555546191403,4.74,0
447,desktop,paid_social,IN,31.95,11.442528124768543,2.25,0
448,mobile,organic_search,IN,89.99,3.9517127747558316,1.79,0
449,desktop,organic_search,IN,71.81,8.266564714884051,0.89,0
450,desktop,organic_search,IN,78.77,5.775040374552904,4.37,1
451,desktop,organic_search,US,88.81,16.34700860877344,3.1,0
